_action_text,_bill,_committees,_date,_status,_time,_type
Ordered to be Reported by Voice Vote.,hr5331,,2014-01-17,REPORTED,,calendar
Mr. Issa moved to suspend the rules and pass the bill.,hr5331,,2014-01-17,,14:32:00,action
Considered under suspension of the rules.,hr5331,,2014-01-17,,14:32:00,action
DEBATE - The House proceeded with forty minutes of debate on H.R. 5331.,hr5331,,2014-01-17,,14:32:00,action
On motion to suspend the rules and pass the bill Agreed to by voice vote.,hr5331,,2014-01-17,PASS_OVER:HOUSE,14:38:00,vote
Motion to reconsider laid on the table Agreed to without objection.,hr5331,,2014-01-17,,14:38:00,action
Received in the Senate and Read twice and referred to the Committee on Homeland Security and Governmental Affairs.,hr5331,SSGA,2014-01-18,,,referral
Senate Committee on Homeland Security and Governmental Affairs discharged by Unanimous Consent.,hr5331,SSGA,2014-01-15,,,action
Passed Senate without amendment by Unanimous Consent.,hr5331,,2014-01-15,PASSED:BILL,,vote
Message on Senate action sent to the House.,hr5331,,2014-01-16,,,action
Presented to President.,hr5331,,2014-01-17,,,topresident
Signed by President.,hr5331,,2014-01-18,ENACTED:SIGNED,,signed
Became Public Law No: 113-266.,hr5331,,2014-01-18,,,enacted
"Referred to the Committee on Energy and Commerce, and in addition to the Committee on Ways and Means, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned.",hr5332,HSIF,2014-01-31,INTRODUCED,,referral
Referred to House Energy and Commerce,hr5332,HSIF,2014-01-31,,,referral
Referred to House Ways and Means,hr5332,HSWM,2014-01-31,,,referral
Referred to the Subcommittee on Health.,hr5332,,2014-01-01,,,referral
Referred to the House Committee on Veterans' Affairs.,hr5333,HSVR,2014-01-31,INTRODUCED,,referral
Referred to the Subcommittee on Health.,hr5333,,2014-01-15,,,referral
"Referred to the Committee on House Administration, and in addition to the Committees on Oversight and Government Reform, and the Judiciary, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned.",hr5334,HSHA,2014-01-31,INTRODUCED,,referral
Referred to House House Administration,hr5334,HSHA,2014-01-31,,,referral
Referred to House Oversight and Government Reform,hr5334,HSGO,2014-01-31,,,referral
Referred to House Judiciary,hr5334,HSJU,2014-01-31,,,referral
Referred to the Subcommittee on the Constitution and Civil Justice.,hr5334,,2014-01-26,,,referral
"Referred to the Committee on Science, Space, and Technology, and in addition to the Committee on Energy and Commerce, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned.",hr5335,HSSY,2014-01-31,INTRODUCED,,referral
"Referred to House Science, Space, and Technology",hr5335,HSSY,2014-01-31,,,referral
Referred to House Energy and Commerce,hr5335,HSIF,2014-01-31,,,referral
Referred to the Subcommittee on Energy and Power.,hr5335,,2014-01-01,,,referral
Referred to the Subcommittee on Energy.,hr5335,,2014-01-12,,,referral
Referred to the House Committee on Armed Services.,hr5336,HSAS,2014-01-31,INTRODUCED,,referral
Referred to the House Committee on Transportation and Infrastructure.,hr5337,HSPW,2014-01-31,INTRODUCED,,referral
Referred to the Subcommittee on Aviation.,hr5337,,2014-01-01,,,referral
"Referred to the Committee on Ways and Means, and in addition to the Committees on Oversight and Government Reform, and Foreign Affairs, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned.",hr5338,HSWM,2014-01-31,INTRODUCED,,referral
Referred to House Ways and Means,hr5338,HSWM,2014-01-31,,,referral
Referred to House Oversight and Government Reform,hr5338,HSGO,2014-01-31,,,referral
Referred to House Foreign Affairs,hr5338,HSFA,2014-01-31,,,referral
Referred to the House Committee on Energy and Commerce.,hr5339,HSIF,2014-01-31,INTRODUCED,,referral
Referred to the Subcommittee on Health.,hr5339,,2014-01-01,,,referral
"Referred to the Committee on Energy and Commerce, and in addition to the Committee on Ways and Means, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned.",hr5340,HSIF,2014-01-31,INTRODUCED,,referral
Referred to House Energy and Commerce,hr5340,HSIF,2014-01-31,,,referral
Referred to House Ways and Means,hr5340,HSWM,2014-01-31,,,referral
Referred to the Subcommittee on Health.,hr5340,,2014-01-01,,,referral
Referred to the House Committee on Ways and Means.,hr5341,HSWM,2014-01-31,INTRODUCED,,referral
Referred to the House Committee on Veterans' Affairs.,hr5342,HSVR,2014-01-31,INTRODUCED,,referral
Referred to the Subcommittee on Health.,hr5342,,2014-01-15,,,referral
Referred to the House Committee on Education and the Workforce.,hr5343,HSED,2014-01-31,INTRODUCED,,referral
"Referred to the Subcommittee on Early Childhood, Elementary, and Secondary Education.",hr5343,,2014-01-17,,,referral
Referred to the House Committee on the Judiciary.,hr5344,HSJU,2014-01-31,INTRODUCED,,referral
"Referred to the Subcommittee on Crime, Terrorism, Homeland Security, and Investigations.",hr5344,HSHM,2014-01-26,,,referral
Referred to the House Committee on Transportation and Infrastructure.,hr5345,HSPW,2014-01-31,INTRODUCED,,referral
"Referred to the Subcommittee on Railroads, Pipelines, and Hazardous Materials.",hr5345,,2014-01-01,,,referral
Referred to the House Committee on Ways and Means.,hr5346,HSWM,2014-01-31,INTRODUCED,,referral
Referred to the House Committee on Ways and Means.,hr5347,HSWM,2014-01-31,INTRODUCED,,referral
Referred to the House Committee on the Judiciary.,hr5348,HSJU,2014-01-31,INTRODUCED,,referral
Sponsor introductory remarks on measure.,hr5348,,2014-01-01,,,action
Referred to the Subcommittee on Immigration and Border Security.,hr5348,,2014-01-26,,,referral
Referred to the House Committee on Veterans' Affairs.,hr5349,HSVR,2014-01-31,INTRODUCED,,referral
Referred to the Subcommittee on Disability Assistance and Memorial Affairs.,hr5349,,2014-01-15,,,referral
"Referred to the Committee on Energy and Commerce, and in addition to the Committee on Agriculture, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned.",hr5350,HSIF,2014-01-31,INTRODUCED,,referral
Referred to House Energy and Commerce,hr5350,HSIF,2014-01-31,,,referral
Referred to House Agriculture,hr5350,HSAG,2014-01-31,,,referral
Referred to the Subcommittee on Health.,hr5350,,2014-01-01,,,referral
"Referred to the Subcommittee on Horticulture, Research, Biotechnology, and Foreign Agriculture.",hr5350,HSAG,2014-01-22,,,referral
"Referred to the Committee on Homeland Security, and in addition to the Committee on Veterans' Affairs, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned.",hr5351,HSHM,2014-01-31,INTRODUCED,,referral
Referred to House Homeland Security,hr5351,HSHM,2014-01-31,,,referral
Referred to House Veterans' Affairs,hr5351,HSVR,2014-01-31,,,referral
Referred to the Subcommittee on Disability Assistance and Memorial Affairs.,hr5351,,2014-01-15,,,referral
Referred to the Subcommittee on Transportation Security.,hr5351,,2014-01-02,,,referral
"Referred to the Committee on Ways and Means, and in addition to the Committees on House Administration, Education and the Workforce, Financial Services, Agriculture, Transportation and Infrastructure, Rules, the Budget, Oversight and Government Reform, and the Judiciary, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned.",hr5352,HSWM,2014-01-31,INTRODUCED,,referral
Referred to House Ways and Means,hr5352,HSWM,2014-01-31,,,referral
Referred to House House Administration,hr5352,HSHA,2014-01-31,,,referral
Referred to House Education and the Workforce,hr5352,HSED,2014-01-31,,,referral
Referred to House Financial Services,hr5352,HSBA,2014-01-31,,,referral
Referred to House Agriculture,hr5352,HSAG,2014-01-31,,,referral
Referred to House Transportation and Infrastructure,hr5352,HSPW,2014-01-31,,,referral
Referred to House Rules,hr5352,HSRU,2014-01-31,,,referral
Referred to House Budget,hr5352,HSBU,2014-01-31,,,referral
Referred to House Oversight and Government Reform,hr5352,HSGO,2014-01-31,,,referral
Referred to House Judiciary,hr5352,HSJU,2014-01-31,,,referral
"Referred to the Subcommittee on Railroads, Pipelines, and Hazardous Materials.",hr5352,,2014-01-01,,,referral
"Referred to the Subcommittee on Early Childhood, Elementary, and Secondary Education.",hr5352,,2014-01-17,,,referral
Referred to the Subcommittee on Higher Education and Workforce Training.,hr5352,,2014-01-17,,,referral
Referred to the Subcommittee on Workforce Protections.,hr5352,,2014-01-17,,,referral
Referred to the House Committee on Energy and Commerce.,hr5353,HSIF,2014-01-31,INTRODUCED,,referral
Referred to the Subcommittee on Health.,hr5353,,2014-01-01,,,referral
"Referred to the Committee on Education and the Workforce, and in addition to the Committee on the Judiciary, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned.",hr5354,HSED,2014-01-31,INTRODUCED,,referral
Referred to House Education and the Workforce,hr5354,HSED,2014-01-31,,,referral
Referred to House Judiciary,hr5354,HSJU,2014-01-31,,,referral
Sponsor introductory remarks on measure.,hr5354,,2014-01-01,,,action
"Referred to the Subcommittee on Crime, Terrorism, Homeland Security, and Investigations.",hr5354,HSHM,2014-01-26,,,referral
Referred to the Subcommittee on Higher Education and Workforce Training.,hr5354,,2014-01-17,,,referral
Referred to the House Committee on Armed Services.,hr5355,HSAS,2014-01-31,INTRODUCED,,referral
Referred to the House Committee on the Judiciary.,hr5356,HSJU,2014-01-31,INTRODUCED,,referral
"Referred to the Subcommittee on Regulatory Reform, Commercial And Antitrust Law.",hr5356,,2014-01-26,,,referral
Referred to the House Committee on Natural Resources.,hr5357,HSII,2014-01-31,INTRODUCED,,referral
Referred to the Subcommittee on Public Lands and Environmental Regulation.,hr5357,,2014-01-15,,,referral
Referred to the House Committee on Natural Resources.,hr5358,HSII,2014-01-31,INTRODUCED,,referral
Referred to the Subcommittee on Public Lands and Environmental Regulation.,hr5358,,2014-01-15,,,referral
Referred to the House Committee on Energy and Commerce.,hr5359,HSIF,2014-01-31,INTRODUCED,,referral
Referred to the Subcommittee on Energy and Power.,hr5359,,2014-01-01,,,referral
"Referred to the Committee on Energy and Commerce, and in addition to the Committees on Ways and Means, the Budget, the Judiciary, Rules, Natural Resources, Transportation and Infrastructure, and Science, Space, and Technology, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned.",hr5360,HSIF,2014-01-31,INTRODUCED,,referral
Referred to House Energy and Commerce,hr5360,HSIF,2014-01-31,,,referral
Referred to House Ways and Means,hr5360,HSWM,2014-01-31,,,referral
Referred to House Budget,hr5360,HSBU,2014-01-31,,,referral
Referred to House Judiciary,hr5360,HSJU,2014-01-31,,,referral
Referred to House Rules,hr5360,HSRU,2014-01-31,,,referral
Referred to House Natural Resources,hr5360,HSII,2014-01-31,,,referral
Referred to House Transportation and Infrastructure,hr5360,HSPW,2014-01-31,,,referral
"Referred to House Science, Space, and Technology",hr5360,HSSY,2014-01-31,,,referral
Referred to the Subcommittee on Energy and Power.,hr5360,,2014-01-01,,,referral
Referred to the Subcommittee on Coast Guard and Maritime Transportation.,hr5360,,2014-01-01,,,referral
"Referred to the Subcommittee on Railroads, Pipelines, and Hazardous Materials.",hr5360,,2014-01-01,,,referral
Referred to the Subcommittee on Water Resources and Environment.,hr5360,,2014-01-01,,,referral
Referred to the Subcommittee on Environment.,hr5360,,2014-01-12,,,referral
Referred to the Subcommittee on Energy and Mineral Resources.,hr5360,,2014-01-15,,,referral
Referred to the Subcommittee on Public Lands and Environmental Regulation.,hr5360,,2014-01-15,,,referral
Referred to the House Committee on the Judiciary.,hr5361,HSJU,2014-01-31,INTRODUCED,,referral
"Referred to the Subcommittee on Crime, Terrorism, Homeland Security, and Investigations.",hr5361,HSHM,2014-01-26,,,referral
Referred to the House Committee on Ways and Means.,hr5362,HSWM,2014-01-31,INTRODUCED,,referral
"Referred to the Committee on Natural Resources, and in addition to the Committees on Transportation and Infrastructure, Energy and Commerce, and Science, Space, and Technology, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned.",hr5363,HSII,2014-01-31,INTRODUCED,,referral
