_action_text,_bill,_committees,_date,_status,_time,_type
Committee on Homeland Security and Governmental Affairs. Reported by Senator Johnson with an amendment in the nature of a substitute. With written report No. 114-173.,s2109,SSGA,2015-01-07,,,reported
Placed on Senate Legislative Calendar under General Orders. Calendar No. 313.,s2109,,2015-01-07,,,calendar
Measure laid before Senate by unanimous consent.,s2109,,2016-01-09,,,action
The committee substitute as amended agreed to by Unanimous Consent.,s2109,,2016-01-09,,,action
Passed Senate with an amendment by Unanimous Consent.,s2109,,2016-01-09,PASS_OVER:SENATE,,vote
Message on Senate action sent to the House.,s2109,,2016-01-10,,,action
Received in the House.,s2109,,2016-01-10,,12:20:20,action
Referred to the House Committee on Transportation and Infrastructure.,s2109,HSPW,2016-01-10,,,referral
Mr. Katko moved to suspend the rules and pass the bill.,s2109,,2016-01-23,,16:02:51,action
Considered under suspension of the rules.,s2109,,2016-01-23,,16:03:03,action
DEBATE - The House proceeded with forty minutes of debate on S. 2109.,s2109,,2016-01-23,,16:03:19,action
On motion to suspend the rules and pass the bill Agreed to by voice vote.,s2109,,2016-01-23,PASSED:BILL,16:08:58,vote
Motion to reconsider laid on the table Agreed to without objection.,s2109,,2016-01-23,,16:09:00,action
Presented to President.,s2109,,2016-01-25,,,topresident
Signed by President.,s2109,,2016-01-29,ENACTED:SIGNED,,signed
Became Public Law No: 114-132.,s2109,,2016-01-29,,,enacted
Introduced in Senate,s2110,,2015-01-30,INTRODUCED,,action
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s2110,SSHR,2015-01-30,REFERRED,,referral
Introduced in Senate,s2111,,2015-01-30,INTRODUCED,,action
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s2111,SSHR,2015-01-30,REFERRED,,referral
Introduced in Senate,s2112,,2015-01-30,INTRODUCED,,action
Read twice and referred to the Committee on the Judiciary.,s2112,SSJU,2015-01-30,REFERRED,,referral
Introduced in Senate,s2113,,2015-01-30,INTRODUCED,,action
"Read twice and referred to the Committee on Commerce, Science, and Transportation.",s2113,SSCM,2015-01-30,REFERRED,,referral
Introduced in Senate,s2114,,2015-01-01,INTRODUCED,,action
Read twice and referred to the Committee on Finance.,s2114,SSFI,2015-01-01,REFERRED,,referral
Introduced in Senate,s2115,,2015-01-01,INTRODUCED,,action
Read twice and referred to the Committee on the Judiciary.,s2115,SSJU,2015-01-01,REFERRED,,referral
Introduced in Senate,s2116,,2015-01-01,INTRODUCED,,action
Read twice and referred to the Committee on Small Business and Entrepreneurship.,s2116,SSSB,2015-01-01,REFERRED,,referral
Committee on Small Business and Entrepreneurship. Ordered to be reported with an amendment in the nature of a substitute favorably.,s2116,SSSB,2015-01-07,REPORTED,,calendar
Committee on Small Business and Entrepreneurship. Reported by Senator Vitter with an amendment in the nature of a substitute. Without written report.,s2116,SSSB,2015-01-07,,,reported
Placed on Senate Legislative Calendar under General Orders. Calendar No. 253.,s2116,,2015-01-07,,,calendar
By Senator Vitter from Committee on Small Business and Entrepreneurship filed written report under authority of the order of the Senate of 12/10/2016. Report No. 114-412.,s2116,SSSB,2016-01-20,,,action
Introduced in Senate,s2117,,2015-01-01,INTRODUCED,,action
Read twice and referred to the Committee on Finance.,s2117,SSFI,2015-01-01,REFERRED,,referral
Introduced in Senate,s2118,,2015-01-01,INTRODUCED,,action
Read twice and referred to the Committee on Finance.,s2118,SSFI,2015-01-01,REFERRED,,referral
Introduced in Senate,s2119,,2015-01-01,INTRODUCED,,action
Read twice and referred to the Committee on Foreign Relations.,s2119,SSFR,2015-01-01,REFERRED,,referral
Introduced in Senate,s2120,,2015-01-01,INTRODUCED,,action
Read twice and referred to the Committee on Veterans' Affairs.,s2120,SSVA,2015-01-01,REFERRED,,referral
Introduced in Senate,s2121,,2015-01-01,INTRODUCED,,action
Read twice and referred to the Committee on Homeland Security and Governmental Affairs.,s2121,SSGA,2015-01-01,REFERRED,,referral
Introduced in Senate,s2122,,2015-01-01,INTRODUCED,,action
Read twice and referred to the Committee on the Judiciary.,s2122,SSJU,2015-01-01,REFERRED,,referral
Introduced in Senate,s2123,,2015-01-01,INTRODUCED,,action
Read twice and referred to the Committee on the Judiciary.,s2123,SSJU,2015-01-01,REFERRED,,referral
Committee on the Judiciary. Hearings held.,s2123,SSJU,2015-01-19,,,hearings
Committee on the Judiciary. Ordered to be reported with an amendment in the nature of a substitute favorably.,s2123,SSJU,2015-01-22,REPORTED,,calendar
Committee on the Judiciary. Reported by Senator Grassley with an amendment in the nature of a substitute. Without written report.,s2123,SSJU,2015-01-26,,,reported
Placed on Senate Legislative Calendar under General Orders. Calendar No. 279.,s2123,,2015-01-26,,,calendar
Introduced in Senate,s2124,,2015-01-01,INTRODUCED,,action
Read twice and referred to the Committee on Finance.,s2124,SSFI,2015-01-01,REFERRED,,referral
Introduced in Senate,s2125,,2015-01-01,INTRODUCED,,action
Read twice and referred to the Committee on Small Business and Entrepreneurship.,s2125,SSSB,2015-01-01,REFERRED,,referral
Introduced in Senate,s2126,,2015-01-01,INTRODUCED,,action
Read twice and referred to the Committee on Small Business and Entrepreneurship.,s2126,SSSB,2015-01-01,REFERRED,,referral
Committee on Small Business and Entrepreneurship. Ordered to be reported without amendment favorably.,s2126,SSSB,2015-01-07,REPORTED,,calendar
Committee on Small Business and Entrepreneurship. Reported by Senator Vitter with amendments. Without written report.,s2126,SSSB,2015-01-08,,,reported
Placed on Senate Legislative Calendar under General Orders. Calendar No. 266.,s2126,,2015-01-08,,,calendar
By Senator Vitter from Committee on Small Business and Entrepreneurship filed written report under authority of the order of the Senate of 12/10/2016. Report No. 114-413.,s2126,SSSB,2016-01-20,,,action
Introduced in Senate,s2127,,2015-01-01,INTRODUCED,,action
Read twice and referred to the Committee on Homeland Security and Governmental Affairs.,s2127,SSGA,2015-01-01,REFERRED,,referral
Committee on Homeland Security and Governmental Affairs. Ordered to be reported with an amendment in the nature of a substitute favorably.,s2127,SSGA,2015-01-09,REPORTED,,calendar
Committee on Homeland Security and Governmental Affairs. Reported by Senator Johnson with an amendment in the nature of a substitute and an amendment to the title. With written report No. 114-262.,s2127,SSGA,2016-01-26,,,reported
Placed on Senate Legislative Calendar under General Orders. Calendar No. 499.,s2127,,2016-01-26,,,calendar
Introduced in Senate,s2128,,2015-01-05,INTRODUCED,,action
Read twice and referred to the Committee on Homeland Security and Governmental Affairs.,s2128,SSGA,2015-01-05,REFERRED,,referral
Committee on Homeland Security and Governmental Affairs. Ordered to be reported without amendment favorably.,s2128,SSGA,2015-01-07,REPORTED,,calendar
Committee on Homeland Security and Governmental Affairs. Reported by Senator Johnson with an amendment. With written report No. 114-171.,s2128,SSGA,2015-01-30,,,reported
Placed on Senate Legislative Calendar under General Orders. Calendar No. 305.,s2128,,2015-01-30,,,calendar
Introduced in Senate,s2129,,2015-01-05,INTRODUCED,,action
Introduced in the Senate. Read the first time. Placed on Senate Legislative Calendar under Read the First Time.,s2129,,2015-01-05,,,action
Read the second time. Placed on Senate Legislative Calendar under General Orders. Calendar No. 248.,s2129,,2015-01-06,REPORTED,,calendar
Introduced in Senate,s2130,,2015-01-05,INTRODUCED,,action
Introduced in the Senate. Read the first time. Placed on Senate Legislative Calendar under Read the First Time.,s2130,,2015-01-05,,,action
Read the second time. Placed on Senate Legislative Calendar under General Orders. Calendar No. 249.,s2130,,2015-01-06,REPORTED,,calendar
Introduced in Senate,s2131,,2015-01-05,INTRODUCED,,action
Introduced in the Senate. Read the first time. Placed on Senate Legislative Calendar under Read the First Time.,s2131,,2015-01-05,,,action
Read the second time. Placed on Senate Legislative Calendar under General Orders. Calendar No. 250.,s2131,,2015-01-06,REPORTED,,calendar
Introduced in Senate,s2132,,2015-01-05,INTRODUCED,,action
Introduced in the Senate. Read the first time. Placed on Senate Legislative Calendar under Read the First Time.,s2132,,2015-01-05,,,action
Read the second time. Placed on Senate Legislative Calendar under General Orders. Calendar No. 251.,s2132,,2015-01-06,REPORTED,,calendar
Introduced in Senate,s2133,,2015-01-05,INTRODUCED,,action
Read twice and referred to the Committee on Homeland Security and Governmental Affairs.,s2133,SSGA,2015-01-05,REFERRED,,referral
Committee on Homeland Security and Governmental Affairs. Ordered to be reported without amendment favorably.,s2133,SSGA,2015-01-07,REPORTED,,calendar
Committee on Homeland Security and Governmental Affairs. Reported by Senator Johnson without amendment. With written report No. 114-229.,s2133,SSGA,2016-01-15,,,reported
Placed on Senate Legislative Calendar under General Orders. Calendar No. 391.,s2133,,2016-01-15,,,calendar
Measure laid before Senate by unanimous consent.,s2133,,2016-01-12,,,action
Passed Senate with amendments by Unanimous Consent.,s2133,,2016-01-12,PASS_OVER:SENATE,,vote
Message on Senate action sent to the House.,s2133,,2016-01-13,,,action
Received in the House.,s2133,,2016-01-13,,12:22:00,action
Held at the desk.,s2133,,2016-01-13,,14:10:54,action
Mr. Hurd (TX) moved to suspend the rules and pass the bill.,s2133,,2016-01-21,,16:24:02,action
Considered under suspension of the rules.,s2133,,2016-01-21,,16:24:09,action
DEBATE - The House proceeded with forty minutes of debate on S. 2133.,s2133,,2016-01-21,,16:24:14,action
On motion to suspend the rules and pass the bill Agreed to by voice vote.,s2133,,2016-01-21,PASSED:BILL,16:32:33,vote
Motion to reconsider laid on the table Agreed to without objection.,s2133,,2016-01-21,,16:32:35,action
Presented to President.,s2133,,2016-01-23,,,topresident
Signed by President.,s2133,,2016-01-30,ENACTED:SIGNED,,signed
Became Public Law No: 114-186.,s2133,,2016-01-30,,,enacted
Introduced in Senate,s2134,,2015-01-05,INTRODUCED,,action
Read twice and referred to the Committee on Veterans' Affairs.,s2134,SSVA,2015-01-05,REFERRED,,referral
Committee on Veterans' Affairs. Hearings held.,s2134,SSVA,2015-01-18,,,hearings
Introduced in Senate,s2135,,2015-01-05,INTRODUCED,,action
Read twice and referred to the Committee on the Judiciary.,s2135,SSJU,2015-01-05,REFERRED,,referral
Introduced in Senate,s2136,,2015-01-06,INTRODUCED,,action
Read twice and referred to the Committee on Small Business and Entrepreneurship.,s2136,SSSB,2015-01-06,REFERRED,,referral
Committee on Small Business and Entrepreneurship. Ordered to be reported with an amendment in the nature of a substitute favorably.,s2136,SSSB,2015-01-07,REPORTED,,calendar
Committee on Small Business and Entrepreneurship. Reported by Senator Vitter with an amendment in the nature of a substitute. Without written report.,s2136,SSSB,2015-01-03,,,reported
Placed on Senate Legislative Calendar under General Orders. Calendar No. 310.,s2136,,2015-01-03,,,calendar
By Senator Vitter from Committee on Small Business and Entrepreneurship filed written report under authority of the order of the Senate of 12/10/2016. Report No. 114-414.,s2136,SSSB,2016-01-20,,,action
Introduced in Senate,s2137,,2015-01-06,INTRODUCED,,action
Read twice and referred to the Committee on Armed Services.,s2137,SSAS,2015-01-06,REFERRED,,referral
Introduced in Senate,s2138,,2015-01-06,INTRODUCED,,action
Read twice and referred to the Committee on Small Business and Entrepreneurship.,s2138,SSSB,2015-01-06,REFERRED,,referral
Committee on Small Business and Entrepreneurship. Ordered to be reported with amendments favorably.,s2138,SSSB,2015-01-07,REPORTED,,calendar
Committee on Small Business and Entrepreneurship. Reported by Senator Vitter with amendments. Without written report.,s2138,SSSB,2015-01-03,,,reported
Placed on Senate Legislative Calendar under General Orders. Calendar No. 287.,s2138,,2015-01-03,,,calendar
By Senator Vitter from Committee on Small Business and Entrepreneurship filed written report under authority of the order of the Senate of 12/10/2016. Report No. 114-415.,s2138,SSSB,2016-01-20,,,action
Introduced in Senate,s2139,,2015-01-06,INTRODUCED,,action
Read twice and referred to the Committee on Small Business and Entrepreneurship.,s2139,SSSB,2015-01-06,REFERRED,,referral
Committee on Small Business and Entrepreneurship. Ordered to be reported with an amendment favorably.,s2139,SSSB,2015-01-07,REPORTED,,calendar
Committee on Small Business and Entrepreneurship. Reported by Senator Vitter with amendments. Without written report.,s2139,SSSB,2015-01-02,,,reported
Placed on Senate Legislative Calendar under General Orders. Calendar No. 308.,s2139,,2015-01-02,,,calendar
By Senator Vitter from Committee on Small Business and Entrepreneurship filed written report under authority of the order of the Senate of 12/10/2016. Report No. 114-416.,s2139,SSSB,2016-01-20,,,action
Introduced in Senate,s2140,,2015-01-06,INTRODUCED,,action
Read twice and referred to the Committee on the Judiciary.,s2140,SSJU,2015-01-06,REFERRED,,referral
Introduced in Senate,s2141,,2015-01-06,INTRODUCED,,action
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s2141,SSHR,2015-01-06,REFERRED,,referral
Introduced in Senate,s2142,,2015-01-06,INTRODUCED,,action
"Read twice and referred to the Committee on Health, Education, Labor, and Pensions.",s2142,SSHR,2015-01-06,REFERRED,,referral
Introduced in Senate,s2143,,2015-01-06,INTRODUCED,,action
Read twice and referred to the Committee on Environment and Public Works.,s2143,SSEV,2015-01-06,REFERRED,,referral
Committee on Environment and Public Works. Ordered to be reported without amendment favorably.,s2143,SSEV,2016-01-20,REPORTED,,calendar
Committee on Environment and Public Works. Reported by Senator Inhofe without amendment. With written report No. 114-213.,s2143,SSEV,2016-01-24,,,reported
Placed on Senate Legislative Calendar under General Orders. Calendar No. 374.,s2143,,2016-01-24,,,calendar
Passed Senate without amendment by Unanimous Consent.,s2143,,2016-01-17,PASS_OVER:SENATE,,vote
Message on Senate action sent to the House.,s2143,,2016-01-18,,,action
Received in the House.,s2143,,2016-01-21,,14:15:08,action
Referred to the House Committee on Foreign Affairs.,s2143,HSFA,2016-01-21,,,referral
Committee Consideration and Mark-up Session Held.,s2143,HSFA,2016-01-20,,,action
