_action_text,_bill,_committees,_date,_status,_time,_type
Committee on Energy and Natural Resources. Ordered to be reported without amendment favorably.,s97,SSEG,2017-01-30,REPORTED,,calendar
Committee on Energy and Natural Resources. Reported by Senator Murkowski without amendment. With written report No. 115-115.,s97,SSEG,2017-01-21,,,reported
Placed on Senate Legislative Calendar under General Orders. Calendar No. 153.,s97,,2017-01-21,,,calendar
Measure laid before Senate by unanimous consent.,s97,,2018-01-07,,,action
Passed Senate with amendments by Voice Vote.,s97,,2018-01-07,PASS_OVER:SENATE,,vote
Received in the House.,s97,,2018-01-08,,12:25:23,action
Message on Senate action sent to the House.,s97,,2018-01-08,,,action
Held at the desk.,s97,,2018-01-08,,13:55:31,action
Introduced in Senate,s98,,2017-01-11,INTRODUCED,,action
Read twice and referred to the Committee on Homeland Security and Governmental Affairs.,s98,SSGA,2017-01-11,REFERRED,,referral
Introduced in Senate,s99,,2017-01-11,INTRODUCED,,action
Read twice and referred to the Committee on Energy and Natural Resources.,s99,SSEG,2017-01-11,REFERRED,,referral
Committee on Energy and Natural Resources. Ordered to be reported without amendment favorably.,s99,SSEG,2017-01-30,REPORTED,,calendar
Committee on Energy and Natural Resources. Reported by Senator Murkowski without amendment. With written report No. 115-36.,s99,SSEG,2017-01-03,,,reported
Placed on Senate Legislative Calendar under General Orders. Calendar No. 50.,s99,,2017-01-03,,,calendar
Introduced in Senate,s100,,2017-01-11,INTRODUCED,,action
Read twice and referred to the Committee on Energy and Natural Resources.,s100,SSEG,2017-01-11,REFERRED,,referral
Introduced in Senate,s101,,2017-01-11,INTRODUCED,,action
Read twice and referred to the Committee on Energy and Natural Resources.,s101,SSEG,2017-01-11,REFERRED,,referral
Introduced in Senate,s102,,2017-01-11,INTRODUCED,,action
"Read twice and referred to the Committee on Commerce, Science, and Transportation.",s102,SSCM,2017-01-11,REFERRED,,referral
"Committee on Commerce, Science, and Transportation. Ordered to be reported with an amendment in the nature of a substitute favorably.",s102,SSCM,2017-01-24,REPORTED,,calendar
"Committee on Commerce, Science, and Transportation. Reported by Senator Thune with an amendment in the nature of a substitute. With written report No. 115-24.",s102,SSCM,2017-01-05,,,reported
Placed on Senate Legislative Calendar under General Orders. Calendar No. 31.,s102,,2017-01-05,,,calendar
Passed Senate with an amendment by Unanimous Consent.,s102,,2017-01-11,PASS_OVER:SENATE,,vote
Received in the House.,s102,,2017-01-12,,17:06:21,action
Message on Senate action sent to the House.,s102,,2017-01-12,,,action
Held at the desk.,s102,,2017-01-12,,20:00:31,action
Introduced in Senate,s103,,2017-01-11,INTRODUCED,,action
"Read twice and referred to the Committee on Banking, Housing, and Urban Affairs.",s103,SSBK,2017-01-11,REFERRED,,referral
Introduced in Senate,s104,,2017-01-11,INTRODUCED,,action
Read twice and referred to the Committee on the Judiciary.,s104,SSJU,2017-01-11,REFERRED,,referral
Introduced in Senate,s105,,2017-01-11,INTRODUCED,,action
"Read twice and referred to the Committee on Banking, Housing, and Urban Affairs.",s105,SSBK,2017-01-11,REFERRED,,referral
Introduced in Senate,s106,,2017-01-12,INTRODUCED,,action
Read twice and referred to the Committee on Finance.,s106,SSFI,2017-01-12,REFERRED,,referral
Introduced in Senate,s107,,2017-01-12,INTRODUCED,,action
Read twice and referred to the Committee on Foreign Relations.,s107,SSFR,2017-01-12,REFERRED,,referral
Introduced in Senate,s108,,2017-01-12,INTRODUCED,,action
Read twice and referred to the Committee on Finance.,s108,SSFI,2017-01-12,REFERRED,,referral
Introduced in Senate,s109,,2017-01-12,INTRODUCED,,action
Read twice and referred to the Committee on Finance.,s109,SSFI,2017-01-12,REFERRED,,referral
Introduced in Senate,s110,,2017-01-12,INTRODUCED,,action
"Read twice and referred to the Committee on Commerce, Science, and Transportation.",s110,SSCM,2017-01-12,REFERRED,,referral
"Committee on Commerce, Science, and Transportation. Ordered to be reported without amendment favorably.",s110,SSCM,2017-01-24,REPORTED,,calendar
"Committee on Commerce, Science, and Transportation. Reported by Senator Thune without amendment. With written report No. 115-14.",s110,SSCM,2017-01-30,,,reported
Placed on Senate Legislative Calendar under General Orders. Calendar No. 25.,s110,,2017-01-30,,,calendar
Passed Senate without amendment by Unanimous Consent.,s110,,2017-01-25,PASS_OVER:SENATE,,vote
Message on Senate action sent to the House.,s110,,2017-01-26,,,action
Received in the House.,s110,,2017-01-26,,10:02:49,action
Held at the desk.,s110,,2017-01-26,,11:06:03,action
Introduced in Senate,s111,,2017-01-12,INTRODUCED,,action
Read twice and referred to the Committee on Veterans' Affairs.,s111,SSVA,2017-01-12,REFERRED,,referral
Committee on Veterans' Affairs. Hearings held.,s111,SSVA,2017-01-15,,,hearings
Introduced in Senate,s112,,2017-01-12,INTRODUCED,,action
Read twice and referred to the Committee on Veterans' Affairs.,s112,SSVA,2017-01-12,REFERRED,,referral
Committee on Veterans' Affairs. Hearings held.,s112,SSVA,2017-01-17,,,hearings
Introduced in Senate,s113,,2017-01-12,INTRODUCED,,action
Read twice and referred to the Committee on Veterans' Affairs.,s113,SSVA,2017-01-12,REFERRED,,referral
Introduced in Senate,s114,,2017-01-12,INTRODUCED,,action
Read twice and referred to the Committee on Veterans' Affairs.,s114,SSVA,2017-01-12,REFERRED,,referral
Senate Committee on Veterans' Affairs discharged by Unanimous Consent.,s114,SSVA,2017-01-25,,,action
Passed Senate without amendment by Unanimous Consent.,s114,,2017-01-25,PASS_OVER:SENATE,,vote
Message on Senate action sent to the House.,s114,,2017-01-25,,,action
Received in the House.,s114,,2017-01-26,,10:02:06,action
Referred to the House Committee on Veterans' Affairs.,s114,HSVR,2017-01-26,,,referral
"Mr. Roe (TN) moved to suspend the rules and pass the bill, as amended.",s114,,2017-01-24,,14:11:11,action
Considered under suspension of the rules.,s114,,2017-01-24,,14:11:13,action
DEBATE - The House proceeded with forty minutes of debate on S. 114.,s114,,2017-01-24,,14:11:15,action
"At the conclusion of debate, the Yeas and Nays were demanded and ordered. Pursuant to the provisions of clause 8, rule XX, the Chair announced that further proceedings on the motion would be postponed.",s114,,2017-01-24,,14:47:14,action
Considered as unfinished business.,s114,,2017-01-24,,18:55:59,action
"On motion to suspend the rules and pass the bill, as amended Failed by the Yeas and Nays: (2/3 required): 219 - 186 (Roll no. 408).",s114,,2017-01-24,PROV_KILL:SUSPENSIONFAILED,19:03:54,vote
"Rules Committee Resolution H. Res. 480 Reported to House. Rule provides for consideration of S. 114 with 1 hour of general debate. Motion to recommit with or without instructions allowed. The resolution provides that the amendment in the nature of a substitute printed in the Rules Committee report shall be considered as adopted and the bill, as amended, shall be considered as read.",s114,,2017-01-27,,18:41:05,action
Rule H. Res. 480 passed House.,s114,,2017-01-28,,09:35:10,action
Considered under the provisions of rule H. Res. 480.,s114,,2017-01-28,,10:30:53,action
"Rule provides for consideration of S. 114 with 1 hour of general debate. Motion to recommit with or without instructions allowed. The resolution provides that the amendment in the nature of a substitute printed in the Rules Committee report shall be considered as adopted and the bill, as amended, shall be considered as read.",s114,,2017-01-28,,10:30:58,action
DEBATE - The House proceeded with one hour of debate on S. 114.,s114,,2017-01-28,,10:32:13,action
The previous question was ordered pursuant to the rule.,s114,,2017-01-28,,10:59:42,action
"POSTPONED PROCEEDINGS - At the conclusion of debate on S. 114, the Chair put the question on passage of the bill and by voice vote, announced that the aye had prevailed. Mr. Roe(TN) demanded the yeas and nays and the Chair postponed further proceedings on the question of passage until later in the legislative day.",s114,,2017-01-28,,11:00:54,action
Considered as unfinished business.,s114,,2017-01-28,,12:46:28,action
On passage Passed by the Yeas and Nays: 414 - 0 (Roll no. 438).,s114,,2017-01-28,PASSED:BILL,12:53:37,vote
Motion to reconsider laid on the table Agreed to without objection.,s114,,2017-01-28,,12:53:41,action
The title of the measure was amended. Agreed to without objection.,s114,,2017-01-28,,12:53:43,action
Message on House action received in Senate and at desk: House amendments to Senate bill.,s114,,2017-01-31,,,action
Senate agreed to the House amendments to the Senate bill by Voice Vote.,s114,,2017-01-01,PASSED:BILL,,vote
Message on Senate action sent to the House.,s114,,2017-01-02,,,action
Presented to President.,s114,,2017-01-07,,,topresident
Signed by President.,s114,,2017-01-12,ENACTED:SIGNED,,signed
Became Public Law No: 115-46.,s114,,2017-01-12,,,enacted
Introduced in Senate,s115,,2017-01-12,INTRODUCED,,action
Read twice and referred to the Committee on Veterans' Affairs.,s115,SSVA,2017-01-12,REFERRED,,referral
Committee on Veterans' Affairs. Hearings held.,s115,SSVA,2017-01-11,,,hearings
Introduced in Senate,s116,,2017-01-12,INTRODUCED,,action
Read twice and referred to the Committee on Armed Services.,s116,SSAS,2017-01-12,REFERRED,,referral
Introduced in Senate,s117,,2017-01-12,INTRODUCED,,action
Read twice and referred to the Committee on Energy and Natural Resources.,s117,SSEG,2017-01-12,REFERRED,,referral
Committee on Energy and Natural Resources. Ordered to be reported with an amendment favorably.,s117,SSEG,2017-01-30,REPORTED,,calendar
Committee on Energy and Natural Resources. Reported by Senator Murkowski with an amendment. With written report No. 115-94.,s117,SSEG,2017-01-08,,,reported
Placed on Senate Legislative Calendar under General Orders. Calendar No. 124.,s117,,2017-01-08,,,calendar
Passed Senate with an amendment by Unanimous Consent.,s117,,2017-01-20,PASS_OVER:SENATE,,vote
Message on Senate action sent to the House.,s117,,2017-01-21,,,action
Received in the House.,s117,,2017-01-21,,12:23:05,action
Referred to the House Committee on Natural Resources.,s117,HSII,2017-01-21,,,referral
Referred to the Subcommittee on Federal Lands.,s117,HSII,2018-01-02,,,referral
Subcommittee on Federal Lands Discharged.,s117,HSII,2018-01-10,,,action
Committee Consideration and Mark-up Session Held.,s117,HSII,2018-01-10,,,action
Ordered to be Reported by Unanimous Consent.,s117,HSII,2018-01-10,,,calendar
Reported by the Committee on Natural Resources. H. Rept. 115-516.,s117,HSII,2018-01-16,,,action
"Placed on the House Calendar, Calendar No. 117.",s117,,2018-01-16,,,calendar
Mr. Gianforte moved to suspend the rules and pass the bill.,s117,,2018-01-16,,17:07:00,action
Considered under suspension of the rules.,s117,,2018-01-16,,17:07:08,action
DEBATE - The House proceeded with forty minutes of debate on S. 117.,s117,,2018-01-16,,17:07:10,action
"At the conclusion of debate, the Yeas and Nays were demanded and ordered. Pursuant to the provisions of clause 8, rule XX, the Chair announced that further proceedings on the motion would be postponed.",s117,,2018-01-16,,17:12:25,action
Considered as unfinished business.,s117,,2018-01-16,,18:54:37,action
On motion to suspend the rules and pass the bill Agreed to by the Yeas and Nays: (2/3 required): 400 - 3 (Roll no. 19).,s117,,2018-01-16,PASSED:BILL,19:04:26,vote
Motion to reconsider laid on the table Agreed to without objection.,s117,,2018-01-16,,19:04:27,action
Presented to President.,s117,,2018-01-19,,,topresident
Signed by President.,s117,,2018-01-31,ENACTED:SIGNED,,signed
Became Public Law No: 115-122.,s117,,2018-01-31,,,enacted
Introduced in Senate,s118,,2017-01-12,INTRODUCED,,action
"Read twice and referred to the Committee on Commerce, Science, and Transportation.",s118,SSCM,2017-01-12,REFERRED,,referral
"Committee on Commerce, Science, and Transportation. Ordered to be reported with an amendment in the nature of a substitute favorably.",s118,SSCM,2017-01-18,REPORTED,,calendar
"Committee on Commerce, Science, and Transportation. Reported by Senator Thune with an amendment in the nature of a substitute. With written report No. 115-203.",s118,SSCM,2018-01-05,,,reported
Placed on Senate Legislative Calendar under General Orders. Calendar No. 297.,s118,,2018-01-05,,,calendar
Introduced in Senate,s119,,2017-01-12,INTRODUCED,,action
Read twice and referred to the Committee on the Judiciary.,s119,SSJU,2017-01-12,REFERRED,,referral
Introduced in Senate,s120,,2017-01-12,INTRODUCED,,action
Read twice and referred to the Committee on Homeland Security and Governmental Affairs.,s120,SSGA,2017-01-12,REFERRED,,referral
Introduced in Senate,s121,,2017-01-12,INTRODUCED,,action
Read twice and referred to the Committee on Small Business and Entrepreneurship.,s121,SSSB,2017-01-12,REFERRED,,referral
Introduced in Senate,s122,,2017-01-12,INTRODUCED,,action
Read twice and referred to the Committee on Finance.,s122,SSFI,2017-01-12,REFERRED,,referral
Introduced in Senate,s123,,2017-01-12,INTRODUCED,,action
"Read twice and referred to the Committee on Commerce, Science, and Transportation.",s123,SSCM,2017-01-12,REFERRED,,referral
"Committee on Commerce, Science, and Transportation. Ordered to be reported without amendment favorably.",s123,SSCM,2017-01-24,REPORTED,,calendar
"Committee on Commerce, Science, and Transportation. Reported by Senator Thune without amendment. With written report No. 115-124.",s123,SSCM,2017-01-10,,,reported
Placed on Senate Legislative Calendar under General Orders. Calendar No. 164.,s123,,2017-01-10,,,calendar
Passed Senate without amendment by Unanimous Consent.,s123,,2017-01-03,PASS_OVER:SENATE,,vote
Message on Senate action sent to the House.,s123,,2017-01-04,,,action
Received in the House.,s123,,2017-01-04,,13:06:32,action
Held at the desk.,s123,,2017-01-04,,14:32:27,action
Introduced in Senate,s124,,2017-01-12,INTRODUCED,,action
Read twice and referred to the Committee on the Judiciary.,s124,SSJU,2017-01-12,REFERRED,,referral
Introduced in Senate,s125,,2017-01-12,INTRODUCED,,action
Read twice and referred to the Committee on Environment and Public Works.,s125,SSEV,2017-01-12,REFERRED,,referral
Introduced in Senate,s126,,2017-01-12,INTRODUCED,,action
Read twice and referred to the Committee on Homeland Security and Governmental Affairs.,s126,SSGA,2017-01-12,REFERRED,,referral
Introduced in Senate,s127,,2017-01-12,INTRODUCED,,action
Read twice and referred to the Committee on the Judiciary.,s127,SSJU,2017-01-12,REFERRED,,referral
Introduced in Senate,s128,,2017-01-12,INTRODUCED,,action
